timestamp,station_id,lat,lon,wave_height_m,period_s,temp_c,wind_speed_mps,pressure_hpa,runup_m,risk_level,is_cyclone_event,cyclone_intensity
2024-01-10T02:00:00Z,BUOY-TUT-01,8.8,78.2,0.87,7.5,25.9,2.83,1011.7,0.4961,SAFE,0,0.0
2024-01-10T03:00:00Z,BUOY-DVK-01,20.4,72.8,0.76,7.4,25.5,4.94,1013.2,0.4575,SAFE,0,0.0
2024-01-10T04:00:00Z,BUOY-VZG-01,17.72,83.4,0.89,7.0,25.1,2.25,1014.2,0.4683,SAFE,0,0.0
2024-01-10T05:00:00Z,BUOY-CHN-01,13.1,80.35,0.95,7.0,25.6,4.23,1015.2,0.4839,SAFE,0,0.0
2024-01-10T06:00:00Z,BUOY-MUM-01,19.4,72.2,0.9,7.9,25.1,4.36,1011.7,0.5315,SAFE,0,0.0
2024-01-10T07:00:00Z,BUOY-GOA-01,15.3,73.8,1.04,7.4,26.1,2.1,1012.1,0.5352,SAFE,0,0.0
2024-01-10T08:00:00Z,BUOY-KOC-01,9.97,76.25,1.14,7.3,26.3,4.43,1016.9,0.5528,SAFE,0,0.0
2024-01-10T09:00:00Z,BUOY-PUR-01,19.8,85.9,1.02,7.1,25.4,4.81,1012.6,0.5085,SAFE,0,0.0
2024-01-10T10:00:00Z,BUOY-DIG-01,21.65,87.55,0.92,7.0,25.6,4.56,1015.4,0.4762,SAFE,0,0.0
2024-01-10T11:00:00Z,BUOY-GUJ-01,21.6,69.6,0.98,7.7,25.4,4.45,1010.3,0.5406,SAFE,0,0.0
2024-01-10T12:00:00Z,BUOY-TUT-01,8.8,78.2,0.83,7.3,26.1,2.95,1012.3,0.4717,SAFE,0,0.0
2024-01-10T13:00:00Z,BUOY-DVK-01,20.4,72.8,0.77,7.5,25.3,4.73,1013.1,0.4667,SAFE,0,0.0
2024-01-10T14:00:00Z,BUOY-VZG-01,17.72,83.4,0.92,7.0,25.0,2.25,1013.8,0.4762,SAFE,0,0.0
2024-01-10T15:00:00Z,BUOY-CHN-01,13.1,80.35,0.97,7.0,25.5,4.26,1015.9,0.4889,SAFE,0,0.0
2024-01-10T16:00:00Z,BUOY-MUM-01,19.4,72.2,0.86,7.8,25.0,4.22,1011.5,0.513,SAFE,0,0.0
2024-01-10T17:00:00Z,BUOY-GOA-01,15.3,73.8,1.05,7.7,26.1,2.75,1013.4,0.5596,SAFE,0,0.0
2024-01-10T18:00:00Z,BUOY-KOC-01,9.97,76.25,1.02,7.3,25.8,4.36,1017.1,0.5229,SAFE,0,0.0
2024-01-10T19:00:00Z,BUOY-PUR-01,19.8,85.9,0.92,6.9,24.8,4.47,1014.4,0.4694,SAFE,0,0.0
2024-01-10T20:00:00Z,BUOY-DIG-01,21.65,87.55,0.95,7.1,25.3,4.38,1014.2,0.4908,SAFE,0,0.0
2024-01-10T21:00:00Z,BUOY-GUJ-01,21.6,69.6,0.9,8.0,25.2,3.68,1011.6,0.5382,SAFE,0,0.0
2024-01-10T22:00:00Z,BUOY-TUT-01,8.8,78.2,0.91,7.5,26.4,3.48,1013.0,0.5074,SAFE,0,0.0
2024-01-10T23:00:00Z,BUOY-DVK-01,20.4,72.8,0.78,7.6,25.6,4.41,1012.3,0.476,SAFE,0,0.0
2024-01-11T00:00:00Z,BUOY-VZG-01,17.72,83.4,0.92,7.1,25.4,3.4,1012.4,0.483,SAFE,0,0.0
2024-01-11T01:00:00Z,BUOY-CHN-01,13.1,80.35,0.92,7.3,25.9,4.37,1015.9,0.4966,SAFE,0,0.0
2024-01-11T02:00:00Z,BUOY-MUM-01,19.4,72.2,0.97,7.9,25.2,4.69,1011.7,0.5518,SAFE,0,0.0
2024-01-11T03:00:00Z,BUOY-GOA-01,15.3,73.8,1.12,7.4,26.2,2.29,1012.3,0.5554,SAFE,0,0.0
2024-01-11T04:00:00Z,BUOY-KOC-01,9.97,76.25,1.04,7.4,26.0,3.85,1017.4,0.5352,SAFE,0,0.0
2024-01-11T05:00:00Z,BUOY-PUR-01,19.8,85.9,0.85,7.0,25.2,4.29,1015.2,0.4577,SAFE,0,0.0
2024-01-11T06:00:00Z,BUOY-DIG-01,21.65,87.55,0.87,7.2,25.6,4.21,1011.6,0.4763,SAFE,0,0.0
2024-01-11T07:00:00Z,BUOY-GUJ-01,21.6,69.6,0.82,8.0,25.5,3.63,1013.1,0.5138,SAFE,0,0.0
2024-01-11T08:00:00Z,BUOY-TUT-01,8.8,78.2,0.96,7.6,26.3,3.26,1012.5,0.5281,SAFE,0,0.0
2024-01-11T09:00:00Z,BUOY-DVK-01,20.4,72.8,0.8,7.7,25.5,4.18,1012.0,0.4884,SAFE,0,0.0
2024-01-11T10:00:00Z,BUOY-VZG-01,17.72,83.4,0.84,7.0,25.6,3.76,1011.1,0.455,SAFE,0,0.0
2024-01-11T11:00:00Z,BUOY-CHN-01,13.1,80.35,0.9,7.2,25.4,4.13,1015.0,0.4844,SAFE,0,0.0
2024-01-11T12:00:00Z,BUOY-MUM-01,19.4,72.2,1.01,7.8,25.1,3.96,1012.5,0.5559,SAFE,0,0.0
2024-01-11T13:00:00Z,BUOY-GOA-01,15.3,73.8,1.1,7.3,26.0,2.7,1013.2,0.543,SAFE,0,0.0
2024-01-11T14:00:00Z,BUOY-KOC-01,9.97,76.25,0.85,7.0,25.7,3.55,1016.4,0.4577,SAFE,0,0.0
2024-01-11T15:00:00Z,BUOY-PUR-01,19.8,85.9,0.84,6.8,25.1,4.25,1015.4,0.442,SAFE,0,0.0
2024-01-11T16:00:00Z,BUOY-DIG-01,21.65,87.55,0.97,7.2,25.3,3.26,1010.0,0.5029,SAFE,0,0.0
2024-01-11T17:00:00Z,BUOY-GUJ-01,21.6,69.6,0.79,8.0,25.5,3.38,1012.6,0.5043,SAFE,0,0.0
2024-01-11T18:00:00Z,BUOY-TUT-01,8.8,78.2,1.01,7.5,26.3,3.78,1012.3,0.5345,SAFE,0,0.0
2024-01-11T19:00:00Z,BUOY-DVK-01,20.4,72.8,0.89,7.6,25.6,4.39,1013.8,0.5085,SAFE,0,0.0
2024-01-11T20:00:00Z,BUOY-VZG-01,17.72,83.4,0.8,7.0,25.6,3.92,1010.3,0.444,SAFE,0,0.0
2024-01-11T21:00:00Z,BUOY-CHN-01,13.1,80.35,0.88,7.3,25.4,3.81,1016.5,0.4857,SAFE,0,0.0
2024-01-11T22:00:00Z,BUOY-MUM-01,19.4,72.2,1.03,8.0,25.1,3.07,1012.4,0.5758,SAFE,0,0.0
2024-01-11T23:00:00Z,BUOY-GOA-01,15.3,73.8,1.11,7.3,26.1,2.34,1010.7,0.5454,SAFE,0,0.0
2024-01-12T00:00:00Z,BUOY-KOC-01,9.97,76.25,0.84,7.0,26.2,3.51,1014.9,0.455,SAFE,0,0.0
2024-01-12T01:00:00Z,BUOY-PUR-01,19.8,85.9,0.86,6.7,25.4,4.81,1013.3,0.4406,SAFE,0,0.0
2024-01-12T02:00:00Z,BUOY-DIG-01,21.65,87.55,1.0,7.4,25.3,3.08,1010.3,0.5248,SAFE,0,0.0
2024-01-12T03:00:00Z,BUOY-GUJ-01,21.6,69.6,0.71,8.0,25.5,3.43,1013.7,0.4781,SAFE,0,0.0
2024-01-12T04:00:00Z,BUOY-TUT-01,8.8,78.2,0.97,7.5,26.4,4.32,1009.8,0.5239,SAFE,0,0.0
2024-01-12T05:00:00Z,BUOY-DVK-01,20.4,72.8,0.88,7.5,25.9,4.14,1012.2,0.499,SAFE,0,0.0
2024-01-12T06:00:00Z,BUOY-VZG-01,17.72,83.4,0.83,7.0,25.5,4.15,1011.4,0.4523,SAFE,0,0.0
2024-01-12T07:00:00Z,BUOY-CHN-01,13.1,80.35,0.91,7.1,25.4,3.84,1015.4,0.4803,SAFE,0,0.0
2024-01-12T08:00:00Z,BUOY-MUM-01,19.4,72.2,1.08,8.0,25.1,3.49,1011.2,0.5896,SAFE,0,0.0
2024-01-12T09:00:00Z,BUOY-GOA-01,15.3,73.8,1.05,7.4,25.8,2.47,1009.5,0.5378,SAFE,0,0.0
2024-01-12T10:00:00Z,BUOY-KOC-01,9.97,76.25,0.89,7.1,26.3,3.97,1014.3,0.475,SAFE,0,0.0
2024-01-12T11:00:00Z,BUOY-PUR-01,19.8,85.9,0.86,7.1,25.2,4.76,1013.8,0.467,SAFE,0,0.0
2024-01-12T12:00:00Z,BUOY-DIG-01,21.65,87.55,0.88,7.0,25.2,3.6,1009.9,0.4657,SAFE,0,0.0
2024-01-12T13:00:00Z,BUOY-GUJ-01,21.6,69.6,0.75,7.5,25.3,3.99,1010.1,0.4606,SAFE,0,0.0
2024-01-12T14:00:00Z,BUOY-TUT-01,8.8,78.2,0.93,7.4,26.1,3.53,1010.3,0.5061,SAFE,0,0.0
2024-01-12T15:00:00Z,BUOY-DVK-01,20.4,72.8,0.85,7.3,25.6,3.83,1011.7,0.4773,SAFE,0,0.0
2024-01-12T16:00:00Z,BUOY-VZG-01,17.72,83.4,0.87,7.0,25.5,3.24,1010.8,0.463,SAFE,0,0.0
2024-01-12T17:00:00Z,BUOY-CHN-01,13.1,80.35,0.81,7.3,25.3,3.57,1015.1,0.4659,SAFE,0,0.0
2024-01-12T18:00:00Z,BUOY-MUM-01,19.4,72.2,1.01,8.2,25.0,3.99,1012.3,0.5844,SAFE,0,0.0
2024-01-12T19:00:00Z,BUOY-GOA-01,15.3,73.8,1.01,7.5,25.7,2.75,1010.8,0.5345,SAFE,0,0.0
2024-01-12T20:00:00Z,BUOY-KOC-01,9.97,76.25,0.88,7.0,26.1,4.27,1017.6,0.4657,SAFE,0,0.0
2024-01-12T21:00:00Z,BUOY-PUR-01,19.8,85.9,0.88,7.0,25.4,4.3,1014.4,0.4657,SAFE,0,0.0
2024-01-12T22:00:00Z,BUOY-DIG-01,21.65,87.55,0.87,6.9,25.6,2.61,1008.8,0.4564,SAFE,0,0.0
2024-01-12T23:00:00Z,BUOY-GUJ-01,21.6,69.6,0.77,7.6,25.8,3.51,1010.7,0.473,SAFE,0,0.0
2024-01-13T00:00:00Z,BUOY-TUT-01,8.8,78.2,0.94,7.5,26.0,3.7,1011.6,0.5157,SAFE,0,0.0
2024-01-13T01:00:00Z,BUOY-DVK-01,20.4,72.8,0.81,7.1,25.8,4.19,1012.9,0.4532,SAFE,0,0.0
2024-01-13T02:00:00Z,BUOY-VZG-01,17.72,83.4,0.8,6.9,25.8,3.09,1009.3,0.4377,SAFE,0,0.0
2024-01-13T03:00:00Z,BUOY-CHN-01,13.1,80.35,0.81,7.6,25.4,3.75,1013.7,0.4851,SAFE,0,0.0
2024-01-13T04:00:00Z,BUOY-MUM-01,19.4,72.2,0.99,7.9,25.1,3.9,1013.2,0.5575,SAFE,0,0.0
2024-01-13T05:00:00Z,BUOY-GOA-01,15.3,73.8,0.91,7.5,26.3,3.45,1009.8,0.5074,SAFE,0,0.0
2024-01-13T06:00:00Z,BUOY-KOC-01,9.97,76.25,0.95,6.9,26.2,4.8,1013.7,0.477,SAFE,0,0.0
2024-01-13T07:00:00Z,BUOY-PUR-01,19.8,85.9,0.8,7.2,25.5,4.52,1014.6,0.4567,SAFE,0,0.0
2024-01-13T08:00:00Z,BUOY-DIG-01,21.65,87.55,0.91,6.9,25.3,2.7,1007.1,0.4668,SAFE,0,0.0
2024-01-13T09:00:00Z,BUOY-GUJ-01,21.6,69.6,0.82,7.6,25.7,3.27,1009.0,0.4881,SAFE,0,0.0
2024-01-13T10:00:00Z,BUOY-TUT-01,8.8,78.2,0.83,7.5,26.0,3.1,1012.1,0.4846,SAFE,0,0.0
2024-01-13T11:00:00Z,BUOY-DVK-01,20.4,72.8,0.81,7.4,25.7,4.45,1010.2,0.4723,SAFE,0,0.0
2024-01-13T12:00:00Z,BUOY-VZG-01,17.72,83.4,0.81,7.1,25.5,3.83,1011.4,0.4532,SAFE,0,0.0
2024-01-13T13:00:00Z,BUOY-CHN-01,13.1,80.35,0.88,7.4,25.2,3.93,1013.6,0.4923,SAFE,0,0.0
2024-01-13T14:00:00Z,BUOY-MUM-01,19.4,72.2,1.06,8.0,24.8,3.57,1013.4,0.5841,SAFE,0,0.0
2024-01-13T15:00:00Z,BUOY-GOA-01,15.3,73.8,0.99,7.5,25.8,3.95,1010.2,0.5292,SAFE,0,0.0
2024-01-13T16:00:00Z,BUOY-KOC-01,9.97,76.25,0.81,6.9,25.9,4.19,1010.2,0.4404,SAFE,0,0.0
2024-01-13T17:00:00Z,BUOY-PUR-01,19.8,85.9,0.82,7.2,25.9,4.46,1014.0,0.4624,SAFE,0,0.0
2024-01-13T18:00:00Z,BUOY-DIG-01,21.65,87.55,0.95,7.0,25.2,2.76,1006.1,0.4839,SAFE,0,0.0
2024-01-13T19:00:00Z,BUOY-GUJ-01,21.6,69.6,0.87,7.6,25.5,3.24,1010.1,0.5027,SAFE,0,0.0
2024-01-13T20:00:00Z,BUOY-TUT-01,8.8,78.2,0.82,7.6,26.0,3.76,1011.6,0.4881,SAFE,0,0.0
2024-01-13T21:00:00Z,BUOY-DVK-01,20.4,72.8,0.94,7.4,26.3,4.74,1010.1,0.5088,SAFE,0,0.0
2024-01-13T22:00:00Z,BUOY-VZG-01,17.72,83.4,0.83,7.3,25.3,3.73,1012.1,0.4717,SAFE,0,0.0
2024-01-13T23:00:00Z,BUOY-CHN-01,13.1,80.35,0.93,7.5,25.5,4.39,1012.5,0.5129,SAFE,0,0.0
2024-01-14T00:00:00Z,BUOY-MUM-01,19.4,72.2,1.1,7.7,25.2,3.64,1013.6,0.5727,SAFE,0,0.0
2024-01-14T01:00:00Z,BUOY-GOA-01,15.3,73.8,0.97,7.5,26.1,3.91,1009.8,0.5239,SAFE,0,0.0
2024-01-14T02:00:00Z,BUOY-KOC-01,9.97,76.25,0.86,6.9,26.1,3.5,1009.8,0.4538,SAFE,0,0.0
2024-01-14T03:00:00Z,BUOY-PUR-01,19.8,85.9,0.77,6.9,25.9,4.74,1013.8,0.4294,SAFE,0,0.0
2024-01-14T04:00:00Z,BUOY-DIG-01,21.65,87.55,0.92,6.6,25.6,2.99,1010.1,0.449,SAFE,0,0.0
2024-01-14T05:00:00Z,BUOY-GUJ-01,21.6,69.6,0.9,7.8,25.4,2.47,1012.0,0.5248,SAFE,0,0.0
2024-01-14T06:00:00Z,BUOY-TUT-01,8.8,78.2,0.82,7.7,26.2,3.45,1009.8,0.4945,SAFE,0,0.0
2024-01-14T07:00:00Z,BUOY-DVK-01,20.4,72.8,0.89,7.4,26.2,4.43,1009.4,0.4951,SAFE,0,0.0
2024-01-14T08:00:00Z,BUOY-VZG-01,17.72,83.4,0.84,7.6,25.5,4.04,1013.0,0.494,SAFE,0,0.0
2024-01-14T09:00:00Z,BUOY-CHN-01,13.1,80.35,0.88,7.2,25.1,4.15,1012.3,0.479,SAFE,0,0.0
2024-01-14T10:00:00Z,BUOY-MUM-01,19.4,72.2,1.08,7.5,25.1,3.75,1014.8,0.5528,SAFE,0,0.0
2024-01-14T11:00:00Z,BUOY-GOA-01,15.3,73.8,0.9,7.4,25.8,3.66,1009.5,0.4979,SAFE,0,0.0
2024-01-14T12:00:00Z,BUOY-KOC-01,9.97,76.25,0.89,7.0,25.7,3.28,1009.5,0.4683,SAFE,0,0.0
2024-01-14T13:00:00Z,BUOY-PUR-01,19.8,85.9,0.81,7.1,25.8,4.46,1016.1,0.4532,SAFE,0,0.0
2024-01-14T14:00:00Z,BUOY-DIG-01,21.65,87.55,0.85,7.0,25.4,2.97,1009.8,0.4577,SAFE,0,0.0
2024-01-14T15:00:00Z,BUOY-GUJ-01,21.6,69.6,0.99,7.9,25.3,3.2,1012.5,0.5575,SAFE,0,0.0
2024-01-14T16:00:00Z,BUOY-TUT-01,8.8,78.2,0.86,7.6,26.0,3.15,1007.5,0.4998,SAFE,0,0.0
2024-01-14T17:00:00Z,BUOY-DVK-01,20.4,72.8,0.87,7.5,26.3,4.19,1011.0,0.4961,SAFE,0,0.0
2024-01-14T18:00:00Z,BUOY-VZG-01,17.72,83.4,0.88,7.5,25.5,3.16,1012.2,0.499,SAFE,0,0.0
2024-01-14T19:00:00Z,BUOY-CHN-01,13.1,80.35,0.95,7.1,24.9,4.65,1012.1,0.4908,SAFE,0,0.0
2024-01-14T20:00:00Z,BUOY-MUM-01,19.4,72.2,1.09,7.5,25.3,3.1,1012.8,0.5553,SAFE,0,0.0
2024-01-14T21:00:00Z,BUOY-GOA-01,15.3,73.8,0.91,7.4,25.8,3.87,1010.6,0.5006,SAFE,0,0.0
2024-01-14T22:00:00Z,BUOY-KOC-01,9.97,76.25,0.87,7.2,25.7,3.5,1011.2,0.4763,SAFE,0,0.0
2024-01-14T23:00:00Z,BUOY-PUR-01,19.8,85.9,0.82,7.3,25.9,4.24,1013.7,0.4688,SAFE,0,0.0
2024-01-15T00:00:00Z,BUOY-DIG-01,21.65,87.55,0.84,7.4,25.9,3.55,1010.6,0.481,SAFE,0,0.0
2024-01-15T01:00:00Z,BUOY-GUJ-01,21.6,69.6,0.88,7.8,25.7,3.52,1011.7,0.5189,SAFE,0,0.0
2024-01-15T02:00:00Z,BUOY-TUT-01,8.8,78.2,0.91,7.7,26.1,3.42,1008.7,0.5209,SAFE,0,0.0
2024-01-15T03:00:00Z,BUOY-DVK-01,20.4,72.8,0.8,7.4,26.1,4.16,1008.8,0.4694,SAFE,0,0.0
2024-01-15T04:00:00Z,BUOY-VZG-01,17.72,83.4,0.91,7.2,25.4,2.86,1013.2,0.4871,SAFE,0,0.0
2024-01-15T05:00:00Z,BUOY-CHN-01,13.1,80.35,0.97,6.9,25.1,4.51,1012.3,0.4819,SAFE,0,0.0
2024-01-15T06:00:00Z,BUOY-MUM-01,19.4,72.2,1.07,7.6,25.4,2.84,1013.2,0.5575,SAFE,0,0.0
2024-01-15T07:00:00Z,BUOY-GOA-01,15.3,73.8,0.92,7.4,26.2,3.59,1011.9,0.5034,SAFE,0,0.0
2024-01-15T08:00:00Z,BUOY-KOC-01,9.97,76.25,0.85,7.3,25.8,3.72,1012.8,0.4773,SAFE,0,0.0
2024-01-15T09:00:00Z,BUOY-PUR-01,19.8,85.9,0.82,7.6,25.7,4.35,1012.3,0.4881,SAFE,0,0.0
2024-01-15T10:00:00Z,BUOY-DIG-01,21.65,87.55,0.86,7.7,25.8,4.17,1012.4,0.5064,SAFE,0,0.0
2024-01-15T11:00:00Z,BUOY-GUJ-01,21.6,69.6,0.9,8.0,25.6,3.72,1010.7,0.5382,SAFE,0,0.0
2024-01-15T12:00:00Z,BUOY-TUT-01,8.8,78.2,0.98,7.6,26.0,2.81,1008.7,0.5336,SAFE,0,0.0
2024-01-15T13:00:00Z,BUOY-DVK-01,20.4,72.8,0.84,7.4,25.4,3.49,1010.5,0.481,SAFE,0,0.0
2024-01-15T14:00:00Z,BUOY-VZG-01,17.72,83.4,0.88,7.4,25.3,3.19,1013.8,0.4923,SAFE,0,0.0
2024-01-15T15:00:00Z,BUOY-CHN-01,13.1,80.35,0.98,7.0,24.9,4.28,1012.4,0.4914,SAFE,0,0.0
2024-01-15T16:00:00Z,BUOY-MUM-01,19.4,72.2,1.13,7.4,25.0,2.75,1013.0,0.5579,SAFE,0,0.0
2024-01-15T17:00:00Z,BUOY-GOA-01,15.3,73.8,0.92,7.4,26.1,3.29,1015.1,0.5034,SAFE,0,0.0
2024-01-15T18:00:00Z,BUOY-KOC-01,9.97,76.25,0.87,7.4,25.8,3.07,1011.2,0.4895,SAFE,0,0.0
2024-01-15T19:00:00Z,BUOY-PUR-01,19.8,85.9,0.73,7.3,26.0,4.13,1010.1,0.4423,SAFE,0,0.0
2024-01-15T20:00:00Z,BUOY-DIG-01,21.65,87.55,0.83,7.6,25.6,4.23,1009.9,0.491,SAFE,0,0.0
2024-01-15T21:00:00Z,BUOY-GUJ-01,21.6,69.6,0.86,7.8,25.7,4.61,1009.4,0.513,SAFE,0,0.0
2024-01-15T22:00:00Z,BUOY-TUT-01,8.8,78.2,0.95,7.7,26.0,2.84,1012.9,0.5322,SAFE,0,0.0
2024-01-15T23:00:00Z,BUOY-DVK-01,20.4,72.8,0.84,7.6,25.7,3.07,1011.1,0.494,SAFE,0,0.0
2024-01-16T00:00:00Z,BUOY-VZG-01,17.72,83.4,0.75,7.6,25.9,3.79,1014.7,0.4668,SAFE,0,0.0
2024-01-16T01:00:00Z,BUOY-CHN-01,13.1,80.35,0.97,7.1,25.0,3.89,1013.3,0.4959,SAFE,0,0.0
2024-01-16T02:00:00Z,BUOY-MUM-01,19.4,72.2,1.1,7.3,25.6,2.46,1012.0,0.543,SAFE,0,0.0
2024-01-16T03:00:00Z,BUOY-GOA-01,15.3,73.8,0.79,7.4,26.0,3.02,1014.6,0.4665,SAFE,0,0.0
2024-01-16T04:00:00Z,BUOY-KOC-01,9.97,76.25,0.82,7.4,26.3,3.43,1012.0,0.4752,SAFE,0,0.0
2024-01-16T05:00:00Z,BUOY-PUR-01,19.8,85.9,0.84,7.1,26.3,4.69,1010.2,0.4615,SAFE,0,0.0
2024-01-16T06:00:00Z,BUOY-DIG-01,21.65,87.55,0.84,7.7,25.8,4.46,1009.9,0.5005,SAFE,0,0.0
2024-01-16T07:00:00Z,BUOY-GUJ-01,21.6,69.6,0.92,7.7,25.8,4.4,1009.9,0.5238,SAFE,0,0.0
2024-01-16T08:00:00Z,BUOY-TUT-01,8.8,78.2,0.99,7.4,25.7,2.49,1012.2,0.5222,SAFE,0,0.0
2024-01-16T09:00:00Z,BUOY-DVK-01,20.4,72.8,0.82,7.5,25.9,3.28,1010.1,0.4816,SAFE,0,0.0
2024-01-16T10:00:00Z,BUOY-VZG-01,17.72,83.4,0.75,7.5,26.0,4.39,1012.1,0.4606,SAFE,0,0.0
2024-01-16T11:00:00Z,BUOY-CHN-01,13.1,80.35,0.85,7.2,24.8,3.56,1011.1,0.4708,SAFE,0,0.0
2024-01-16T12:00:00Z,BUOY-MUM-01,19.4,72.2,1.14,7.2,25.3,2.65,1011.5,0.5452,SAFE,0,0.0
2024-01-16T13:00:00Z,BUOY-GOA-01,15.3,73.8,0.85,7.4,25.6,3.23,1012.7,0.4838,SAFE,0,0.0
2024-01-16T14:00:00Z,BUOY-KOC-01,9.97,76.25,0.86,7.3,26.1,3.93,1012.9,0.4801,SAFE,0,0.0
2024-01-16T15:00:00Z,BUOY-PUR-01,19.8,85.9,0.85,7.0,25.8,4.49,1010.4,0.4577,SAFE,0,0.0
2024-01-16T16:00:00Z,BUOY-DIG-01,21.65,87.55,0.82,8.0,25.7,4.57,1010.3,0.5138,SAFE,0,0.0
2024-01-16T17:00:00Z,BUOY-GUJ-01,21.6,69.6,0.9,7.5,25.6,4.12,1008.2,0.5046,SAFE,0,0.0
2024-01-16T18:00:00Z,BUOY-TUT-01,8.8,78.2,0.94,7.6,25.4,2.86,1012.6,0.5226,SAFE,0,0.0
2024-01-16T19:00:00Z,BUOY-DVK-01,20.4,72.8,0.84,7.5,25.9,3.24,1011.6,0.4875,SAFE,0,0.0
2024-01-16T20:00:00Z,BUOY-VZG-01,17.72,83.4,0.81,7.5,25.8,4.53,1013.0,0.4787,SAFE,0,0.0
2024-01-16T21:00:00Z,BUOY-CHN-01,13.1,80.35,0.88,7.2,25.2,4.04,1011.4,0.479,SAFE,0,0.0
2024-01-16T22:00:00Z,BUOY-MUM-01,19.4,72.2,1.11,7.0,25.4,1.94,1010.3,0.523,SAFE,0,0.0
2024-01-16T23:00:00Z,BUOY-GOA-01,15.3,73.8,0.85,7.4,25.8,2.82,1011.1,0.4838,SAFE,0,0.0
2024-01-17T00:00:00Z,BUOY-KOC-01,9.97,76.25,0.76,7.2,26.4,4.01,1013.2,0.4451,SAFE,0,0.0
2024-01-17T01:00:00Z,BUOY-PUR-01,19.8,85.9,0.89,7.1,26.1,4.46,1009.0,0.475,SAFE,0,0.0
2024-01-17T02:00:00Z,BUOY-DIG-01,21.65,87.55,0.83,7.8,26.3,4.01,1009.2,0.504,SAFE,0,0.0
2024-01-17T03:00:00Z,BUOY-GUJ-01,21.6,69.6,1.07,7.8,26.1,3.43,1010.7,0.5722,SAFE,0,0.0
2024-01-17T04:00:00Z,BUOY-TUT-01,8.8,78.2,0.95,7.5,25.7,2.49,1014.9,0.5184,SAFE,0,0.0
2024-01-17T05:00:00Z,BUOY-DVK-01,20.4,72.8,0.79,7.7,26.0,3.21,1010.2,0.4854,SAFE,0,0.0
2024-01-17T06:00:00Z,BUOY-VZG-01,17.72,83.4,0.78,8.0,26.0,4.87,1012.4,0.5011,SAFE,0,0.0
2024-01-17T07:00:00Z,BUOY-CHN-01,13.1,80.35,0.89,7.2,25.3,3.34,1013.8,0.4817,SAFE,0,0.0
2024-01-17T08:00:00Z,BUOY-MUM-01,19.4,72.2,1.03,7.2,25.6,2.18,1008.6,0.5182,SAFE,0,0.0
2024-01-17T09:00:00Z,BUOY-GOA-01,15.3,73.8,0.92,7.2,25.9,3.07,1010.2,0.4898,SAFE,0,0.0
2024-01-17T10:00:00Z,BUOY-KOC-01,9.97,76.25,0.8,7.2,25.9,4.6,1012.9,0.4567,SAFE,0,0.0
2024-01-17T11:00:00Z,BUOY-PUR-01,19.8,85.9,0.98,6.8,26.0,4.69,1010.4,0.4774,SAFE,0,0.0
2024-01-17T12:00:00Z,BUOY-DIG-01,21.65,87.55,0.78,7.8,25.7,3.27,1009.9,0.4885,SAFE,0,0.0
2024-01-17T13:00:00Z,BUOY-GUJ-01,21.6,69.6,0.98,7.6,25.8,2.99,1010.3,0.5336,SAFE,0,0.0
2024-01-17T14:00:00Z,BUOY-TUT-01,8.8,78.2,0.94,7.2,25.4,2.99,1015.6,0.4951,SAFE,0,0.0
2024-01-17T15:00:00Z,BUOY-DVK-01,20.4,72.8,0.84,7.6,25.8,3.37,1008.0,0.494,SAFE,0,0.0
2024-01-17T16:00:00Z,BUOY-VZG-01,17.72,83.4,0.79,8.0,25.5,5.0,1011.6,0.5043,SAFE,0,0.0
2024-01-17T17:00:00Z,BUOY-CHN-01,13.1,80.35,0.83,7.3,24.9,3.8,1012.0,0.4717,SAFE,0,0.0
2024-01-17T18:00:00Z,BUOY-MUM-01,19.4,72.2,1.09,7.1,25.5,2.13,1008.2,0.5257,SAFE,0,0.0
2024-01-17T19:00:00Z,BUOY-GOA-01,15.3,73.8,1.0,7.2,25.8,3.37,1009.9,0.5106,SAFE,0,0.0
2024-01-17T20:00:00Z,BUOY-KOC-01,9.97,76.25,0.89,7.5,25.7,5.06,1012.3,0.5018,SAFE,0,0.0
2024-01-17T21:00:00Z,BUOY-PUR-01,19.8,85.9,0.98,6.8,26.2,5.44,1011.6,0.4774,SAFE,0,0.0
2024-01-17T22:00:00Z,BUOY-DIG-01,21.65,87.55,0.87,7.7,26.0,3.39,1010.3,0.5093,SAFE,0,0.0
2024-01-17T23:00:00Z,BUOY-GUJ-01,21.6,69.6,0.98,7.5,25.7,3.21,1010.8,0.5265,SAFE,0,0.0
2024-01-18T00:00:00Z,BUOY-TUT-01,8.8,78.2,0.97,7.2,25.7,3.28,1014.3,0.5029,SAFE,0,0.0
2024-01-18T01:00:00Z,BUOY-DVK-01,20.4,72.8,0.87,7.6,25.9,4.1,1010.6,0.5027,SAFE,0,0.0
2024-01-18T02:00:00Z,BUOY-VZG-01,17.72,83.4,0.79,7.9,25.9,4.8,1012.1,0.498,SAFE,0,0.0
2024-01-18T03:00:00Z,BUOY-CHN-01,13.1,80.35,0.79,7.1,25.3,3.87,1011.8,0.4475,SAFE,0,0.0
2024-01-18T04:00:00Z,BUOY-MUM-01,19.4,72.2,0.97,7.2,25.5,2.2,1008.6,0.5029,SAFE,0,0.0
2024-01-18T05:00:00Z,BUOY-GOA-01,15.3,73.8,0.96,7.2,25.7,3.34,1012.8,0.5003,SAFE,0,0.0
